,precision,recall,f1-score,support
0,0.7043891459297237,0.9510383251730542,0.8093390804597701,5923.0
1,0.7239352262644189,0.9681103530109759,0.8284046198756188,6742.0
2,0.8796485492439722,0.7225579053373615,0.7934021378547733,5958.0
3,0.6360950387787763,0.8427662697765455,0.7249894766381366,6131.0
4,0.8296666666666667,0.8521054433413214,0.8407363621009964,5842.0
5,1.0,0.03172846338313964,0.061505453245127836,5421.0
6,0.8179887759745185,0.9112875971612031,0.8621213332267604,5918.0
7,0.7588719471056538,0.8976855546687948,0.8224627083942674,6265.0
8,0.7671647819063004,0.6492907195351222,0.7033231509765806,5851.0
9,0.8093762907889301,0.6587661791897798,0.7263460290983227,5949.0
accuracy,0.7586166666666667,0.7586166666666667,0.7586166666666667,0.7586166666666667
macro avg,0.792713642265896,0.7485336810577297,0.7172630351870353,60000.0
weighted avg,0.7893412771717105,0.7586166666666667,0.7247793638400599,60000.0
