,precision,recall,f1-score,support
0,0.6794021935639388,0.9517136586189431,0.7928270042194093,5923.0
1,0.7006642382686951,0.9700385642242658,0.8136352326449365,6742.0
2,0.9017916390179164,0.6842900302114804,0.7781276839393072,5958.0
3,0.636848635235732,0.8372206817811124,0.723416249735748,6131.0
4,0.8195673549655851,0.8560424512153372,0.8374079035498996,5842.0
5,1.0,0.00387382401770891,0.007717750826901874,5421.0
6,0.8121312963243079,0.9072321730314296,0.8570516401947482,5918.0
7,0.7372549019607844,0.9002394253790902,0.8106360043118936,6265.0
8,0.7623017486783246,0.6407451717655102,0.6962577769523632,5851.0
9,0.8187695051270619,0.6174146915447974,0.7039770004791567,5949.0
accuracy,0.7473333333333333,0.7473333333333333,0.7473333333333333,0.7473333333333333
macro avg,0.7868731513142346,0.7368810671789675,0.7021054246854364,60000.0
weighted avg,0.7831744305407342,0.7473333333333333,0.709986622579674,60000.0
