,precision,recall,f1-score,support
0,0.591915203159098,0.9616748269458045,0.732793001415155,5923.0
1,0.6341911764705882,0.9722634233165233,0.7676542920716711,6742.0
2,0.9586804398533822,0.4828801611278953,0.6422591807121331,5958.0
3,0.6876168560333669,0.7798075354754527,0.7308162641394069,6131.0
4,0.7174788282660003,0.8846285518657994,0.7923342276734381,5842.0
5,0.0,0.0,0.0,5421.0
6,0.8134633532557408,0.8739438999662048,0.8426197458455523,5918.0
7,0.6707813998082455,0.8933758978451716,0.7662399890478472,6265.0
8,0.69733743886977,0.6580071782601264,0.6771016531832571,5851.0
9,0.8789928598271327,0.3931753235837956,0.5433217189314751,5949.0
accuracy,0.7005833333333333,0.7005833333333333,0.7005833333333333,0.7005833333333333
macro avg,0.6650457555543323,0.6899756798386774,0.6495140073019936,60000.0
weighted avg,0.6704418408682967,0.7005833333333333,0.6572158220452717,60000.0
