,precision,recall,f1-score,support
0,0.4312806085234969,0.6988012831335472,0.5333762886597938,5923.0
1,0.576839132109385,0.6664194601008603,0.6184020370242929,6742.0
2,0.17293233082706766,0.0038603558241020477,0.007552126087670333,5958.0
3,0.6703296703296703,0.009949437285923993,0.0196078431372549,6131.0
4,0.3640840193890898,0.8099965765148922,0.5023621211316949,5842.0
5,0.04878048780487805,0.025087622209924366,0.03313436472164697,5421.0
6,0.8445678033306899,0.17995944575870226,0.29669870455495195,5918.0
7,0.8593283582089553,0.3675977653631285,0.5149245388485187,6265.0
8,0.23241944098273098,0.8924970090582807,0.36879833327448003,5851.0
9,0.29081632653061223,0.009581442259203227,0.01855166802278275,5949.0
accuracy,0.37051666666666666,0.37051666666666666,0.37051666666666666,0.37051666666666666
macro avg,0.4491378178036576,0.3663750397508565,0.2913408025463087,60000.0
weighted avg,0.45744768790828383,0.37051666666666666,0.2976359089693449,60000.0
