,precision,recall,f1-score,support
0,0.4854171950291656,0.9694411615735269,0.6469130238846327,5923.0
1,0.5904856651894728,0.9684070008899437,0.7336367211641104,6742.0
2,0.9788135593220338,0.19385699899295064,0.3236200616419165,5958.0
3,0.7921205098493627,0.5574946990702985,0.6544131725062224,6131.0
4,0.5551110643225603,0.9026018486819583,0.6874388892510267,5842.0
5,0.0,0.0,0.0,5421.0
6,0.8455705566857777,0.7725582967218655,0.8074172185430464,5918.0
7,0.692050424491896,0.8587390263367917,0.7664363558658024,6265.0
8,0.5308307692307692,0.7371389506067338,0.6172009158557528,5851.0
9,0.914004914004914,0.12506303580433686,0.22002070087239392,5949.0
accuracy,0.6187666666666667,0.6187666666666667,0.6187666666666667,0.6187666666666667
macro avg,0.6384404658125953,0.6085301018678406,0.5457097059584904,60000.0
weighted avg,0.644508163317622,0.6187666666666667,0.5539060445076447,60000.0
