,precision,recall,f1-score,support
0,0.690263319044703,0.9515448252574709,0.8001135718341851,5923.0
1,0.713833041958042,0.969000296647879,0.8220712218447213,6742.0
2,0.8924685299765308,0.7020812353138637,0.7859088774072335,5958.0
3,0.6375572897312027,0.8395041591909965,0.7247254294564911,6131.0
4,0.8215106732348112,0.8563847997261211,0.8385853167951727,5842.0
5,1.0,0.010145729570190002,0.02008765522279036,5421.0
6,0.8153822815533981,0.908246029063873,0.8593125499600319,5918.0
7,0.7436236289150258,0.8981644054269753,0.8136205899363794,6265.0
8,0.7602245388933441,0.6480943428473765,0.6996955438693606,5851.0
9,0.813863096523429,0.6335518574550345,0.712476370510397,5949.0
accuracy,0.752,0.752,0.752,0.752
macro avg,0.7888726399830486,0.7416717680499781,0.7076597126836763,60000.0
weighted avg,0.7853588053538554,0.752,0.7155051564147007,60000.0
