,precision,recall,f1-score,support
0,0.7075520164397637,0.9301029883504981,0.8037055948646874,5923.0
1,0.6093576965669989,0.9793829724117472,0.751280009102287,6742.0
2,0.9194369571728063,0.5152735817388385,0.6604280950844358,5958.0
3,0.5258409336079239,0.8745718479856467,0.6567858892699657,6131.0
4,0.9877300613496932,0.08267716535433071,0.15258253040593903,5842.0
5,1.0,0.00036893562073418186,0.0007375991148810622,5421.0
6,0.6951563300871348,0.9166948293342345,0.7907010639848419,5918.0
7,0.72128356254093,0.8790103750997605,0.7923741007194245,6265.0
8,0.7941342357586012,0.48128525038454967,0.599340214962222,5851.0
9,0.49820702844848197,0.7006219532694571,0.5823262312259867,5949.0
accuracy,0.6490833333333333,0.6490833333333333,0.6490833333333333,0.6490833333333333
macro avg,0.7458698821972334,0.6359989899549797,0.5790261328734672,60000.0
weighted avg,0.7405910843876049,0.6490833333333333,0.5882839931631416,60000.0
