,precision,recall,f1-score,support
0,0.7126803728770272,0.9422589903764984,0.8115457321506471,5923.0
1,0.6878539962240403,0.9727083951349748,0.8058491029737036,6742.0
2,0.8868461370102867,0.680093991272239,0.7698299610525315,5958.0
3,0.5809774271312733,0.8647855162290001,0.6950252343186734,6131.0
4,0.9589955499046409,0.516432728517631,0.6713395638629284,5842.0
5,1.0,0.011437004242759638,0.022615356556629582,5421.0
6,0.7569963978941535,0.9232848935451166,0.8319123020706456,5918.0
7,0.7238863287250384,0.902633679169992,0.8034382325779641,6265.0
8,0.779496652043408,0.5769953854042044,0.66313101551758,5851.0
9,0.6443258515146759,0.690031938140864,0.6663961038961039,5949.0
accuracy,0.7195333333333334,0.7195333333333334,0.7195333333333334,0.7195333333333334
macro avg,0.7732058713324543,0.7080662522033281,0.6741082604977408,60000.0
weighted avg,0.768949221960865,0.7195333333333334,0.6822232957990464,60000.0
