,precision,recall,f1-score,support
0,0.7721954576737784,0.947155157859193,0.8507734303912647,5923.0
1,0.7624167348369756,0.9676653811925244,0.8528662004052553,6742.0
2,0.8632591474915127,0.7682108089963074,0.8129662522202487,5958.0
3,0.6412223033844655,0.8590768227042896,0.7343325200418265,6131.0
4,0.8700758944705457,0.8242040397124273,0.8465189873417721,5842.0
5,0.9915164369034994,0.17247740269323003,0.29384035197988684,5421.0
6,0.8077826725403818,0.9295370057451842,0.8643934632306726,5918.0
7,0.7909675615212528,0.9029529130087789,0.8432585525825446,6265.0
8,0.8024252561154087,0.6559562467954196,0.7218356215911228,5851.0
9,0.794485294117647,0.726508656917129,0.7589779611906226,5949.0
accuracy,0.7841,0.7841,0.7841,0.7841
macro avg,0.8096346759055466,0.7753744435624482,0.7579763340975216,60000.0
weighted avg,0.8067301010348308,0.7841,0.7635064749159901,60000.0
