,precision,recall,f1-score,support
0,0.5588463779374636,0.9716359952726659,0.7095740090006781,5923.0
1,0.57598318297276,0.9753782260456838,0.7242689575417148,6742.0
2,0.9626524390243902,0.42396777442094663,0.5886739687718481,5958.0
3,0.5842722203254809,0.8373837873103899,0.6882960182330071,6131.0
4,0.7600855745721271,0.8514207463197535,0.8031648635556273,5842.0
5,0.0,0.0,0.0,5421.0
6,0.9016103692065985,0.775768840824603,0.833969118982743,5918.0
7,0.6007263405255288,0.8976855546687948,0.7197798681768733,6265.0
8,0.763989057448396,0.5250384549649633,0.6223662884927067,5851.0
9,0.9018867924528302,0.2812237350815263,0.4287544848795489,5949.0
accuracy,0.6654166666666667,0.6654166666666667,0.6654166666666667,0.6654166666666667
macro avg,0.6610052354465574,0.6539503114909326,0.6118847577634747,60000.0
weighted avg,0.6647684508181447,0.6654166666666667,0.6190359233077619,60000.0
