,precision,recall,f1-score,support
0,0.45177827619352773,0.9522201587033597,0.612810343890911,5923.0
1,0.5826281037849902,0.9292494808662118,0.7162046298942555,6742.0
2,0.9537815126050421,0.038100033568311514,0.07327307940606843,5958.0
3,0.8311065433367592,0.3956940140270755,0.5361325966850828,6131.0
4,0.40928077770183036,0.922458062307429,0.5669945815140197,5842.0
5,0.18181818181818182,0.00036893562073418186,0.0007363770250368188,5421.0
6,0.9454545454545454,0.008786752281176074,0.017411685919973212,5918.0
7,0.7745230584347303,0.8229848363926576,0.7980188825259248,6265.0
8,0.3645384896023349,0.8538711331396343,0.5109429331151565,5851.0
9,0.5454545454545454,0.0010085728693898135,0.0020134228187919465,5949.0
accuracy,0.50265,0.50265,0.50265,0.50265
macro avg,0.6040364034386487,0.49247419797759795,0.3834538532795221,60000.0
weighted avg,0.6097361882757929,0.50265,0.39337378490588754,60000.0
