,precision,recall,f1-score,support
0,0.4431444520914583,0.9783893297315549,0.61,5923.0
1,0.5463943519919314,0.9642539305843963,0.6975321888412017,6742.0
2,0.9575129533678757,0.15508559919436052,0.26693629929221435,5958.0
3,0.6826487583945026,0.7129342684717012,0.6974629009095261,6131.0
4,0.4985450107950812,0.9091064703868538,0.6439527129433161,5842.0
5,0.0,0.0,0.0,5421.0
6,0.990582191780822,0.1955052382561676,0.3265594129268981,5918.0
7,0.6436486644115246,0.8807661612130886,0.7437660062002965,6265.0
8,0.5662684078910809,0.6966330541787729,0.6247222009349376,5851.0
9,0.9230769230769231,0.010085728693898134,0.019953441968739608,5949.0
accuracy,0.5618833333333333,0.5618833333333333,0.5618833333333333,0.5618833333333333
macro avg,0.62518217138012,0.5502759780710794,0.46308851640171306,60000.0
weighted avg,0.6301760390211184,0.5618833333333333,0.47184234235550243,60000.0
