,precision,recall,f1-score,support
0,0.8513635001498352,0.9593111598851933,0.902119552274351,5923.0
1,0.8742418115649009,0.9620290714921388,0.9160370030365086,6742.0
2,0.8595878449179183,0.8261161463578383,0.8425196850393701,5958.0
3,0.7810826888756692,0.8566302397651281,0.817113963438351,6131.0
4,0.8473233058385897,0.8967819239986307,0.8713513513513513,5842.0
5,0.9327068808729918,0.5676074524995388,0.7057339449541284,5421.0
6,0.8605939375288506,0.9450827982426495,0.9008617218329709,5918.0
7,0.8532082324455206,0.8999201915403032,0.8759418938864288,6265.0
8,0.834280303030303,0.75286275850282,0.7914832449914653,5851.0
9,0.8570150322118826,0.8050092452513027,0.8301984918089623,5949.0
accuracy,0.8513833333333334,0.8513833333333334,0.8513833333333334,0.8513833333333334
macro avg,0.8551403537436462,0.8471350987535542,0.8453360852613887,60000.0
weighted avg,0.8545229063770494,0.8513833333333334,0.8475624469218619,60000.0
