,precision,recall,f1-score,support
0,0.8535633908477119,0.9604929934154989,0.90387670797585,5923.0
1,0.8795768917819365,0.9620290714921388,0.9189572116746954,6742.0
2,0.8603839441535777,0.8274588788183954,0.8436002737850787,5958.0
3,0.789998489197764,0.8528788125917469,0.820235294117647,6131.0
4,0.8519480519480519,0.8983224922971585,0.8745209131811366,5842.0
5,0.9251214632752215,0.5971223021582733,0.7257847533632287,5421.0
6,0.8645510835913313,0.9437309901993917,0.9024074971724025,5918.0
7,0.8565343070135403,0.8986432561851556,0.8770836578906371,6265.0
8,0.8354953938710283,0.7595282857631174,0.7957027752909579,5851.0
9,0.8603820746295304,0.8100521095982518,0.8344588744588746,5949.0
accuracy,0.85495,0.85495,0.85495,0.85495
macro avg,0.8577555090309694,0.8510259192519127,0.8496627958910509,60000.0
weighted avg,0.8572845479077101,0.85495,0.8517160678669862,60000.0
