,precision,recall,f1-score,support
0,0.6592237549684358,0.9520513253418875,0.7790288043102853,5923.0
1,0.7090101797704137,0.9710768318006526,0.8196044066099148,6742.0
2,0.9390797148412184,0.486404833836858,0.6408668730650154,5958.0
3,0.6651645500477946,0.7944870331104225,0.7240969228482236,6131.0
4,0.7280294759825328,0.9132146525162615,0.8101746393318148,5842.0
5,1.0,0.002951484965873455,0.005885598675740298,5421.0
6,0.7652417659425368,0.9226089895234877,0.8365892898184325,5918.0
7,0.7216233354470514,0.9082202713487629,0.8042402826855124,6265.0
8,0.6943453897096281,0.698854896598872,0.6965928449744463,5851.0
9,0.8735211267605634,0.5212640779963019,0.6529108327192336,5949.0
accuracy,0.7274333333333334,0.7274333333333334,0.7274333333333334,0.7274333333333334
macro avg,0.7755239293470175,0.717113439703938,0.6769990495038619,60000.0
weighted avg,0.7723483492410079,0.7274333333333334,0.6852010287059627,60000.0
