,precision,recall,f1-score,support
0,0.8447325286842498,0.9571163261860544,0.8974196612315973,5923.0
1,0.8628024461579367,0.9626223672500741,0.9099831744251262,6742.0
2,0.8593115622241836,0.8170527022490769,0.8376494880839714,5958.0
3,0.7608094336875819,0.8523894960039146,0.804,6131.0
4,0.8406144983197311,0.8991783635741184,0.8689107600694732,5842.0
5,0.9515729939908095,0.4965873455082088,0.6526060606060606,5421.0
6,0.8503805175038052,0.9440689422102061,0.8947789878283152,5918.0
7,0.845163222521713,0.900877893056664,0.8721316541760025,6265.0
8,0.8196020085549562,0.7532045804136045,0.7850017812611328,5851.0
9,0.8546112115732369,0.7944192301227097,0.8234166739263002,5949.0
accuracy,0.8427,0.8427,0.8427,0.8427
macro avg,0.8489600423218204,0.8377517246574631,0.834589824160798,60000.0
weighted avg,0.8480180971010367,0.8427,0.8372545843175275,60000.0
