,precision,recall,f1-score,support
0,0.7921222315671432,0.9540773256795543,0.8655893390518495,5923.0
1,0.8268937468225724,0.9649955502818155,0.8906228610540725,6742.0
2,0.8722014925373134,0.7846592816381336,0.8261176886375685,5958.0
3,0.6892588188664288,0.8509215462404176,0.7616058394160584,6131.0
4,0.8227116526085598,0.9015748031496063,0.8603397582489383,5842.0
5,0.985167837626854,0.23279837668326878,0.37660399880632645,5421.0
6,0.8267400356930399,0.9393376140588037,0.8794494542002848,5918.0
7,0.8145277060005742,0.9056664006384677,0.8576827148363692,6265.0
8,0.785356811862836,0.7241497179969236,0.7535123599502045,5851.0
9,0.8456894925485757,0.7535720289124223,0.7969777777777778,5949.0
accuracy,0.80885,0.80885,0.80885,0.80885
macro avg,0.8260669826133897,0.8011752645279413,0.786850179197945,60000.0
weighted avg,0.8242958226446281,0.80885,0.7919756736081388,60000.0
