,precision,recall,f1-score,support
0,0.8283625730994152,0.9566098261016377,0.8878790253075296,5923.0
1,0.8513566653558788,0.9633639869474934,0.903903694941201,6742.0
2,0.8606733524355301,0.8066465256797583,0.8327846127187662,5958.0
3,0.7315229563269877,0.8523894960039146,0.7873446327683615,6131.0
4,0.833808618504436,0.9008901061280383,0.8660523284515386,5842.0
5,0.9656556645851918,0.3993728094447519,0.5650528513636957,5421.0
6,0.8404095152062632,0.94322406218317,0.8888535031847133,5918.0
7,0.833480435422183,0.90438946528332,0.8674883258057108,6265.0
8,0.8061527057079318,0.7434626559562468,0.7735396105628167,5851.0
9,0.8535008313319785,0.7766011094301564,0.8132371061432846,5949.0
accuracy,0.83065,0.83065,0.83065,0.83065
macro avg,0.8404923317975795,0.8246950043158486,0.8186135691247618,60000.0
weighted avg,0.8392433484994959,0.83065,0.8220595542199524,60000.0
