,precision,recall,f1-score,support
0,0.8640243902439024,0.9569474928245821,0.9081150364495714,5923.0
1,0.8712884589547225,0.961880747552655,0.9143461402890376,6742.0
2,0.8626315789473684,0.82527693856999,0.8435409161091095,5958.0
3,0.7894498186215235,0.8519001794160822,0.819486938103083,6131.0
4,0.8444767441860465,0.8950701814447107,0.8690377264417483,5842.0
5,0.9173646007816862,0.6061612248662608,0.729978895923581,5421.0
6,0.8622022888957624,0.9420412301453194,0.9003552971576227,5918.0
7,0.8590748424773321,0.8922585794094174,0.8753523332289384,6265.0
8,0.8283229343921347,0.7487608955734063,0.7865350089766607,5851.0
9,0.8522586359610275,0.8087073457723988,0.8299120234604107,5949.0
accuracy,0.85275,0.85275,0.85275,0.85275
macro avg,0.8551094293461506,0.8489004815574823,0.8476660316139764,60000.0
weighted avg,0.854653447127715,0.85275,0.8496510034738092,60000.0
