,precision,recall,f1-score,support
0,0.8591314873657134,0.9586358264393045,0.9061602298116821,5923.0
1,0.8672365433417925,0.9630673390685257,0.9126431934781081,6742.0
2,0.8626760563380281,0.8224236320913058,0.8420690840350575,5958.0
3,0.7829410882926098,0.8519001794160822,0.8159662552726137,6131.0
4,0.8450202429149798,0.8931872646353989,0.8684363817924606,5842.0
5,0.9226327944572749,0.5895591219332227,0.7194147439504783,5421.0
6,0.8583975346687212,0.9413653261236904,0.8979690522243714,5918.0
7,0.8587622549019608,0.8948124501197127,0.8764167904322677,6265.0
8,0.8324478178368121,0.7497863613057597,0.7889578275334952,5851.0
9,0.848560255954497,0.8024878130778282,0.8248812095032398,5949.0
accuracy,0.8507666666666667,0.8507666666666667,0.8507666666666667,0.8507666666666667
macro avg,0.853780607607239,0.8467225314210831,0.8452914768033775,60000.0
weighted avg,0.8532110041781736,0.8507666666666667,0.8473609907017267,60000.0
