,precision,recall,f1-score,support
0,0.7838476508201279,0.9520513253418875,0.859800259205611,5923.0
1,0.7982112227395246,0.96633046573717,0.8742619431025228,6742.0
2,0.8686241294936947,0.7745887881839544,0.8189158016147635,5958.0
3,0.6826519916142557,0.8497798075354754,0.7571023759354791,6131.0
4,0.8309474022840598,0.8842862033550154,0.8567874616469028,5842.0
5,0.9816901408450704,0.2571481276517248,0.40754275690688496,5421.0
6,0.8251121076233184,0.9327475498479216,0.8756345177664975,5918.0
7,0.8038379530916845,0.902633679169992,0.850375939849624,6265.0
8,0.7980190328219071,0.7022731157067168,0.7470909090909091,5851.0
9,0.8400154202004626,0.7325600941334678,0.7826165035467361,5949.0
accuracy,0.8030166666666667,0.8030166666666667,0.8030166666666667,0.8030166666666667
macro avg,0.8212957051534107,0.7954399156663325,0.7830128468665931,60000.0
weighted avg,0.8191087987690044,0.8030166666666667,0.7876505405446188,60000.0
