,precision,recall,f1-score,support
0,0.6810679611650485,0.9474928245821375,0.7924874673444892,5923.0
1,0.6540185240513893,0.9740433105903292,0.782577608294107,6742.0
2,0.862510495382032,0.6896609600537092,0.7664614810669652,5958.0
3,0.5872767857142858,0.8582612950579025,0.6973692929560666,6131.0
4,0.9442903957650618,0.641218760698391,0.7637883576307472,5842.0
5,1.0,0.0014757424829367274,0.0029471357524405964,5421.0
6,0.7709049255441008,0.909766813112538,0.8345992869322586,5918.0
7,0.7111082867310625,0.8930566640063847,0.7917639566970919,6265.0
8,0.8246700781039591,0.5233293454110408,0.6403178586365537,5851.0
9,0.7087076076993584,0.6498571188435031,0.6780077165906699,5949.0
accuracy,0.7201833333333333,0.7201833333333333,0.7201833333333333,0.7201833333333333
macro avg,0.7744555060156297,0.7088162834838873,0.6750320161901391,60000.0
weighted avg,0.7696481561804136,0.7201833333333333,0.6828290936226077,60000.0
