,precision,recall,f1-score,support
0,0.680861418664071,0.9447914907985818,0.7914014990807523,5923.0
1,0.6390130172916262,0.9756748739246515,0.7722470063395164,6742.0
2,0.8683461117196057,0.6653239342061095,0.7533973201558493,5958.0
3,0.5733333333333334,0.8626651443483934,0.6888512633498307,6131.0
4,0.9616564417177914,0.5366312906538857,0.6888595912986157,5842.0
5,1.0,0.00036893562073418186,0.0007375991148810622,5421.0
6,0.7562623135378553,0.9080770530584656,0.8252457002457002,5918.0
7,0.6923648063358495,0.8930566640063847,0.780008364700962,6265.0
8,0.8254863264730758,0.5004272773884806,0.6231113002766546,5851.0
9,0.6633923873004736,0.6357370986720458,0.6492703862660945,5949.0
accuracy,0.70405,0.70405,0.70405,0.70405
macro avg,0.7660716156373681,0.6922753762677731,0.6573130030828856,60000.0
weighted avg,0.7609724228265077,0.70405,0.6652209197795373,60000.0
