,precision,recall,f1-score,support
0,0.6963903911457678,0.9348303224717204,0.798183652875883,5923.0
1,0.6098758569575691,0.9764164936220706,0.7507983576642335,6742.0
2,0.8717166979362101,0.6238670694864048,0.7272549403247897,5958.0
3,0.5453057885048067,0.8696786821073235,0.6703124017851531,6131.0
4,0.986404833836858,0.2235535775419377,0.3644990231649456,5842.0
5,0.0,0.0,0.0,5421.0
6,0.7131505760826381,0.9099357891179453,0.7996139282797534,5918.0
7,0.6373463814292216,0.8940143655227454,0.7441705972231449,6265.0
8,0.8417289567760806,0.44265937446590325,0.5801971326164874,5851.0
9,0.5447242391472269,0.592704656244747,0.5677024633714378,5949.0
accuracy,0.6596166666666666,0.6596166666666666,0.6596166666666666,0.6596166666666666
macro avg,0.6446643721816379,0.6467660330580798,0.6002732497305828,60000.0
weighted avg,0.6485826507160161,0.6596166666666666,0.6087989543863989,60000.0
