,precision,recall,f1-score,support
0,0.0,0.0,0.0,5923.0
1,0.6027581156944105,0.7325719371106496,0.6613551151580075,6742.0
2,0.4711864406779661,0.02332997650218194,0.044458659843275225,5958.0
3,0.2422900840167027,0.7855162290001632,0.3703475853583513,6131.0
4,0.0011547344110854503,0.0005135227661759672,0.0007109004739336493,5842.0
5,0.19001751313485113,0.08005902969931747,0.1126541207008436,5421.0
6,0.39782151256343606,0.5430888813788443,0.45924126598556836,5918.0
7,0.8094512195121951,0.08475658419792498,0.15344603381014305,6265.0
8,0.24694160675999496,0.33464365065800716,0.2841799709724238,5851.0
9,0.2665521075507935,0.443267776096823,0.33291251104658504,5949.0
accuracy,0.3111833333333333,0.3111833333333333,0.3111833333333333,0.3111833333333333
macro avg,0.32281733343214347,0.30277475874100873,0.24193061633491314,60000.0
weighted avg,0.33082548103962917,0.3111833333333333,0.2488592624793415,60000.0
