,precision,recall,f1-score,support
0,0.7160634920634921,0.9520513253418875,0.8173648354834034,5923.0
1,0.7732289070843716,0.9664787896766538,0.8591205748566154,6742.0
2,0.9188391539596655,0.6270560590802282,0.7454110135674382,5958.0
3,0.6759677198741623,0.8060675256891209,0.7353072459455438,6131.0
4,0.7595512001136202,0.9154399178363574,0.8302414033998291,5842.0
5,0.990625,0.05847629588636783,0.11043372234802298,5421.0
6,0.7789915966386555,0.9398445420750253,0.8518915607290549,5918.0
7,0.7550237969328397,0.9115722266560256,0.8259454768963772,6265.0
8,0.7147377185678602,0.7335498205434968,0.7240215924426452,5851.0
9,0.858151023288638,0.6132123045890066,0.7152941176470589,5949.0
accuracy,0.76185,0.76185,0.76185,0.76185
macro avg,0.7941179608523304,0.7523748807374171,0.7215031543315987,60000.0
weighted avg,0.7917999757755884,0.76185,0.7289879929983913,60000.0
