,precision,recall,f1-score,support
0,0.8590381426202321,0.962012493668749,0.9076138897738133,5923.0
1,0.8873393491933279,0.9626223672500741,0.9234490608992602,6742.0
2,0.866211962224554,0.8313192346424975,0.8484069886947584,5958.0
3,0.810130515848353,0.8504322296525852,0.8297923132012414,6131.0
4,0.847275641025641,0.9049982882574461,0.8751862274457871,5842.0
5,0.9155342392752465,0.6338313964213245,0.749073468497929,5421.0
6,0.8709275136399065,0.9440689422102061,0.9060244871483013,5918.0
7,0.8634544334975369,0.8952913008778931,0.8790847112295275,6265.0
8,0.8368939253204533,0.7699538540420441,0.8020295531422468,5851.0
9,0.867783321454027,0.8186249789880652,0.8424876740766369,5949.0
accuracy,0.8608166666666667,0.8608166666666667,0.8608166666666667,0.8608166666666667
macro avg,0.8624589044099278,0.8573155086010884,0.85631483741095,60000.0
weighted avg,0.8622336944757852,0.8608166666666667,0.8581912346895448,60000.0
