,precision,recall,f1-score,support
0,0.8304067895815043,0.9581293263548877,0.8897076115074077,5923.0
1,0.8648288720202424,0.9632156630080095,0.911374640376114,6742.0
2,0.8606222222222222,0.8125209801946962,0.8358801692135025,5958.0
3,0.755839257217467,0.8497798075354754,0.8000614250614251,6131.0
4,0.8337543416482476,0.9039712427250941,0.8674441524310118,5842.0
5,0.9615085536547434,0.4561888950378159,0.6187914425121982,5421.0
6,0.8488442822384428,0.94322406218317,0.8935489034736673,5918.0
7,0.8379739336492891,0.9031125299281724,0.8693247292002766,6265.0
8,0.8192570689336537,0.7576482652538028,0.7872491564553366,5851.0
9,0.8594830724426648,0.7937468482097831,0.8253080485886568,5949.0
accuracy,0.8394833333333334,0.8394833333333334,0.8394833333333334,0.8394833333333334
macro avg,0.8472518393608477,0.8341537620430908,0.8298690278819596,60000.0
weighted avg,0.8462308192335928,0.8394833333333334,0.8328658006105228,60000.0
